True,Pred,GC_norm,Day sin,Day cos
NORMAL,NORMAL,-0.7376036004695361,0.854322169749827,-0.5197438121555155
NORMAL,NORMAL,-0.6914059496787456,0.8452490573530633,-0.5343725582809787
NORMAL,NORMAL,-0.5805092896000752,0.835925479418637,-0.548842958284719
NORMAL,NORMAL,-0.6418247148784099,0.8263541987239096,-0.5631507242749186
NORMAL,NORMAL,-0.5836907309003502,0.8165380514459161,-0.5772916165517272
NORMAL,NORMAL,-0.623275159891611,0.8064799463209448,-0.5912614448635781
NORMAL,NORMAL,-0.607758405524429,0.7961828637826158,-0.6050560696488488
NORMAL,NORMAL,-0.6824674791793455,0.7856498550787145,-0.6186714032625031
NORMAL,NORMAL,-0.6208228718450116,0.7748840413670407,-0.6321034111873487
NORMAL,NORMAL,-0.6127516848509201,0.7638886127905428,-0.6453481132295501
NORMAL,NORMAL,-0.6706002261760052,0.7526668275320084,-0.6584015846980488
NORMAL,NORMAL,-0.6219596495793103,0.741222010848596,-0.6712599575675313
NORMAL,NORMAL,-0.6226047631445584,0.7295575540864875,-0.6839194216246106
NORMAL,NORMAL,-0.6719255906671997,0.717676913675962,-0.6963762255968722
NORMAL,NORMAL,-0.697589331150275,0.705583610107178,-0.7086266782644596
NORMAL,NORMAL,-0.7010660662585033,0.6932812268869777,-0.7206671495538609
SPIKE,NORMAL,0.22171234854158334,0.6807734094770161,-0.7324940716135789
NORMAL,NORMAL,-0.6378099595294472,0.6680638642135335,-0.7441039398713607
NORMAL,NORMAL,-0.6868234826004975,0.6551563572090853,-0.7554933140726803
NORMAL,NORMAL,-0.6526980680974999,0.6420547132365637,-0.766658819300159
NORMAL,NORMAL,-0.6304941160101782,0.6287628145958344,-0.777597146973627
NORMAL,NORMAL,-0.6295454770138122,0.6152845999633276,-0.7883050558305255
NORMAL,NORMAL,-0.5909899679319729,0.6016240632249226,-0.7987793728863649
NORMAL,NORMAL,-0.6038486295181458,0.5877852522924732,-0.8090169943749473
NORMAL,NORMAL,-0.7013275275607667,0.5737722679043246,-0.8190148866680801
OUTLIER,NORMAL,-1.1670185853428712,0.5595892624101765,-0.8287700871745037
NORMAL,NORMAL,-0.6835002404812915,0.545240438540651,-0.8382797052177743
NORMAL,NORMAL,-0.6184602133684292,0.5307300481619334,-0.8475409228928311
NORMAL,NORMAL,-0.6605447009383979,0.5160623910158528,-0.8565509959010036
NORMAL,NORMAL,-0.6817027513659436,0.5012418134457758,-0.865307254363206
NORMAL,NORMAL,-0.7408415267650487,0.48627270710869,-0.8738071036110808
NORMAL,NORMAL,-0.6739095502470087,0.4711595076738638,-0.8820480249558537
NORMAL,NORMAL,-0.7324557544461809,0.4559066935084588,-0.8900275764346767
NORMAL,NORMAL,-0.6292146380050034,0.440518784350495,-0.8977433935342337
NORMAL,NORMAL,-0.6079030598580293,0.42500033996955416,-0.9051931898913974
NORMAL,NORMAL,-0.7041629577044318,0.4093559588156213,-0.9123747579707273
NORMAL,NORMAL,-0.6603250738716553,0.39359027665646673,-0.9192859697186104
NORMAL,NORMAL,-0.7034551651625303,0.3777079652039649,-0.9259247771938498
NORMAL,NORMAL,-0.7006403707285855,0.36171373072976765,-0.9322892131745133
NORMAL,NORMAL,-0.6449209792619713,0.3456123126707335,-0.9383773917408641
NORMAL,NORMAL,-0.6790974652346135,0.3294084822245304,-0.9441875088341993
NORMAL,NORMAL,-0.6086961190146013,0.3131070409358269,-0.9497178427914316
NORMAL,NORMAL,-0.6993855537291549,0.29671281927349075,-0.9549667548552551
NORMAL,NORMAL,-0.6412606737967875,0.28023067519921585,-0.9599326896597447
NORMAL,NORMAL,-0.6786371772806062,0.26366549272800704,-0.9646141756912435
NORMAL,NORMAL,-0.6521283282566984,0.24702218048093552,-0.9690098257244062
SEASONAL,NORMAL,-1.4780627020957786,0.23030567023061221,-0.9731183372332619
NORMAL,NORMAL,-0.6882858483546417,0.21352091543979612,-0.9769384927771817
NORMAL,NORMAL,-0.6921550577287608,0.19667288979357647,-0.980469160361632
NORMAL,NORMAL,-0.7217206244429355,0.1797665857255624,-0.9837092937736097
NORMAL,NORMAL,-0.6642551349286661,0.16280701293851715,-0.986657932891657
NORMAL,NORMAL,-0.6660917002299961,0.1457991969198751,-0.9893142039703663
NORMAL,NORMAL,-0.6696732049612238,0.12874817745258132,-0.99167731989929
NORMAL,NORMAL,-0.6344823424332899,0.11165900712169512,-0.993746580436178
NORMAL,NORMAL,-0.6393646033063686,0.09453674981719912,-0.9955213724144752
NORMAL,NORMAL,-0.711082749726234,0.07738647923346301,-0.9970011699250151
NORMAL,NORMAL,-0.6836378914506047,0.06021327736579302,-0.9981855344718586
NORMAL,NORMAL,-0.7230982383931532,0.04302223300453059,-0.99907411510223
NORMAL,NORMAL,-0.6996684937632334,0.02581844022713308,-0.9996666485105112
NORMAL,NORMAL,-0.7246391276098898,0.008606996888688698,-0.9999629591162655
NORMAL,NORMAL,-0.6418573440677208,-0.008606996888688009,-0.9999629591162655
NORMAL,NORMAL,-0.6907569551491978,-0.02581844022713239,-0.9996666485105112
NORMAL,NORMAL,-0.7139723585602649,-0.04302223300453034,-0.99907411510223
NORMAL,NORMAL,-0.6623761668975149,-0.060213277365792774,-0.9981855344718586
NORMAL,NORMAL,-0.7893980765080827,-0.07738647923346322,-0.9970011699250151
NORMAL,NORMAL,-0.7845949320746911,-0.09453674981719933,-0.9955213724144752
NORMAL,NORMAL,-0.6814854818171429,-0.11165900712169444,-0.9937465804361781
NORMAL,NORMAL,-0.710044396006422,-0.12874817745258066,-0.99167731989929
NORMAL,NORMAL,-0.7043529608586981,-0.14579919691987442,-0.9893142039703664
NORMAL,NORMAL,-0.7635065447474163,-0.16280701293851646,-0.9866579328916572
OUTLIER,NORMAL,1.0584073336405693,-0.17976658572556214,-0.9837092937736098
SEASONAL,NORMAL,-1.4636397801681174,-0.19667288979357622,-0.9804691603616321
NORMAL,NORMAL,-0.6887940559041299,-0.2135209154397959,-0.9769384927771817
NORMAL,NORMAL,-0.7138405868180342,-0.23030567023061196,-0.973118337233262
NORMAL,NORMAL,-0.7370675364538753,-0.24702218048093527,-0.9690098257244063
NORMAL,NORMAL,-0.7366766732600246,-0.2636654927280072,-0.9646141756912435
NORMAL,NORMAL,-0.7999572767116097,-0.2802306751992161,-0.9599326896597445
NORMAL,NORMAL,-0.7158252774631843,-0.2967128192734901,-0.9549667548552553
NORMAL,NORMAL,-0.6962106820850533,-0.3131070409358267,-0.9497178427914317
NORMAL,NORMAL,-0.7832884396106713,-0.3294084822245302,-0.9441875088341994
SPIKE,NORMAL,-0.982750219546181,-0.3456123126707333,-0.9383773917408642
NORMAL,NORMAL,-0.7706464189673792,-0.3617137307297674,-0.9322892131745134
NORMAL,NORMAL,-0.7649858772827915,-0.37770796520396466,-0.9259247771938499
NORMAL,NORMAL,-0.7304902078749783,-0.39359027665646645,-0.9192859697186105
NORMAL,NORMAL,-0.8061038517806538,-0.4093559588156211,-0.9123747579707274
NORMAL,NORMAL,-0.7134319768312828,-0.42500033996955394,-0.9051931898913975
NORMAL,NORMAL,-0.7098554148569718,-0.4405187843504952,-0.8977433935342336
NORMAL,NORMAL,-0.745734274344027,-0.455906693508459,-0.8900275764346766
NORMAL,NORMAL,-0.8234213284398343,-0.47115950767386394,-0.8820480249558535
NORMAL,NORMAL,-0.7734858791096062,-0.4862727071086902,-0.8738071036110807
NORMAL,NORMAL,-0.6984663989632078,-0.5012418134457756,-0.8653072543632061
NORMAL,NORMAL,-0.8360882123899613,-0.5160623910158526,-0.8565509959010037
NORMAL,NORMAL,-0.7545322620513566,-0.5307300481619331,-0.8475409228928312
NORMAL,NORMAL,-0.7837120092596905,-0.5452404385406507,-0.8382797052177745
NORMAL,NORMAL,-0.7178564895827987,-0.5595892624101763,-0.828770087174504
NORMAL,NORMAL,-0.7686761652810228,-0.5737722679043243,-0.8190148866680802
NORMAL,NORMAL,-0.7335683252458968,-0.5877852522924734,-0.8090169943749472
NORMAL,NORMAL,-0.7292739665870464,-0.6016240632249227,-0.7987793728863648
NORMAL,NORMAL,-0.6881217083443596,-0.6152845999633277,-0.7883050558305253
NORMAL,NORMAL,-0.7569149792560819,-0.6287628145958345,-0.7775971469736268
NORMAL,NORMAL,-0.7387714506363493,-0.6420547132365636,-0.7666588193001592
NORMAL,NORMAL,-0.801111773438218,-0.655156357209085,-0.7554933140726804
NORMAL,NORMAL,-0.7140698271864284,-0.6680638642135333,-0.7441039398713608
NORMAL,NORMAL,-0.7790378485180054,-0.6807734094770159,-0.7324940716135792
NORMAL,NORMAL,-0.7733913597067875,-0.6932812268869771,-0.7206671495538615
NORMAL,NORMAL,-0.7567378776299326,-0.7055836101071774,-0.7086266782644601
NORMAL,NORMAL,-0.8076751253298111,-0.7176769136759615,-0.6963762255968726
NORMAL,NORMAL,-0.7504239461617866,-0.7295575540864876,-0.6839194216246105
NORMAL,NORMAL,-0.7274759895584426,-0.7412220108485957,-0.6712599575675315
NORMAL,NORMAL,-0.7501498899044731,-0.7526668275320083,-0.6584015846980489
NORMAL,NORMAL,-0.811466802740522,-0.7638886127905429,-0.64534811322955
NORMAL,NORMAL,-0.7652340688513435,-0.7748840413670406,-0.6321034111873488
NORMAL,NORMAL,-0.7383738694109359,-0.7856498550787144,-0.6186714032625032
NORMAL,NORMAL,-0.8227406285163695,-0.7961828637826154,-0.6050560696488494
NORMAL,NORMAL,-0.7978360006640237,-0.8064799463209447,-0.5912614448635782
NORMAL,NORMAL,-0.7366229149474273,-0.8165380514459157,-0.5772916165517278
NORMAL,NORMAL,-0.7566232520907561,-0.8263541987239095,-0.5631507242749187
NORMAL,NORMAL,-0.7528892241994072,-0.8359254794186365,-0.5488429582847199
NORMAL,NORMAL,-0.7080262761035042,-0.8452490573530634,-0.5343725582809785
NORMAL,NORMAL,-0.7525630338162798,-0.8543221697498269,-0.5197438121555157
NORMAL,NORMAL,-0.7473244622261622,-0.8631421280499115,-0.5049610547215202
NORMAL,NORMAL,-0.6837604670396908,-0.8717063187093218,-0.4900286664290594
OUTLIER,NORMAL,0.6480421007741021,-0.8800122039735356,-0.4749510720670502
NORMAL,NORMAL,-0.7947241074843802,-0.888057322629493,-0.4597327394521046
NORMAL,NORMAL,-0.7571266101432933,-0.8958392907349089,-0.44437817810461344
NORMAL,NORMAL,-0.7573731790346305,-0.9033558023246842,-0.4288919379124841
NORMAL,NORMAL,-0.7878894695179378,-0.9106046300942162,-0.41327860778290443
NORMAL,NORMAL,-0.8040430815635079,-0.9175836260593934,-0.3975428142825566
NORMAL,NORMAL,-0.7012168691073558,-0.9242907221930934,-0.3816892202666586
NORMAL,NORMAL,-0.7629994515314812,-0.9307239310379793,-0.3657225234972692
NORMAL,NORMAL,-0.7961097544431266,-0.9368813462954315,-0.34964745525122826
NORMAL,NORMAL,-0.7458204280011257,-0.9427611433904206,-0.33346877891818705
NORMAL,NORMAL,-0.7777738382994123,-0.9483615800121716,-0.31719128858910595
NORMAL,NORMAL,-0.7825824772751598,-0.9536809966304455,-0.300819807635668
SEASONAL,NORMAL,-0.1725716527243341,-0.9587178169872964,-0.2843591872810036
NORMAL,NORMAL,-0.8151046014389565,-0.9634705485641486,-0.26781430516217486
NORMAL,NORMAL,-0.7651249937205659,-0.9679377830240642,-0.25119006388481957
NORMAL,NORMAL,-0.7178015661301329,-0.9721181966290612,-0.23449138957041052
SPIKE,NORMAL,-0.442971688893321,-0.9760105506323682,-0.21772323039653224
NORMAL,NORMAL,-0.7882584188805484,-0.9796136916454901,-0.20089055513063528
NORMAL,NORMAL,-0.7924868311862057,-0.9829265519799822,-0.18399835165767986
NORMAL,NORMAL,-0.7897592979039244,-0.9859481499638303,-0.1670516255021195
NORMAL,NORMAL,-0.7852017080479,-0.9886775902323404,-0.15005539834465262
NORMAL,NORMAL,-0.7891460380300972,-0.9911140639934546,-0.13301470653419636
NORMAL,NORMAL,-0.749988113756255,-0.9932568492674143,-0.11593459959550066
NORMAL,NORMAL,-0.8305942546130319,-0.9951053111006974,-0.09882013873287211
NORMAL,NORMAL,-0.7519182285955242,-0.99665890175417,-0.08167639533042288
NORMAL,NORMAL,-0.7896994083725701,-0.9979171608653922,-0.06450844944931625
NORMAL,NORMAL,-0.7668159402053967,-0.9988797155850335,-0.04732138832243232
NORMAL,NORMAL,-0.8124850112073627,-0.9995462806873573,-0.03012030484690836
NORMAL,NORMAL,-0.7380342152474626,-0.9999166586547379,-0.012910296075008843
NORMAL,NORMAL,-0.7405576951510796,-0.9999907397361901,0.004303538296243821
NORMAL,NORMAL,-0.7492144212040672,-0.9997685019798909,0.021516097436222233
NORMAL,NORMAL,-0.8242275016588858,-0.9992500112396835,0.03872228089217399
NORMAL,NORMAL,-0.7530620810755694,-0.9984354211555643,0.05591699010060302
NORMAL,NORMAL,-0.7658466755358874,-0.9973249731081555,0.07309512989807776
NORMAL,NORMAL,-0.8267611897678945,-0.9959189961471792,0.0902516100310407
NORMAL,NORMAL,-0.7786357360395468,-0.994217906893952,0.10738134666416306
NORMAL,NORMAL,-0.7666693430091412,-0.9922222094179324,0.12447926388678869
NORMAL,NORMAL,-0.7606657267183862,-0.989932495087353,0.141540295217043
NORMAL,NORMAL,-0.7719840144533415,-0.9873494423939864,0.15855938510313475
NORMAL,NORMAL,-0.7682922121184415,-0.9844738167520923,0.17553149042142777
NORMAL,NORMAL,-0.7320181936136341,-0.9813064702716093,0.19245158197082995
NORMAL,NORMAL,-0.7392674868963703,-0.9778483415056568,0.20931464596304888
NORMAL,NORMAL,-0.8638876926402809,-0.9741004551724206,0.22611568550828803
NORMAL,NORMAL,-0.7857657661482976,-0.970063921851507,0.2428497220959358
NORMAL,NORMAL,-0.780774890530005,-0.965739937654855,0.25951179706979943
NORMAL,NORMAL,-0.8290431527598264,-0.9611297838723007,0.27609697309746883
NORMAL,NORMAL,-0.7721302532848527,-0.9562348265919058,0.2926003356333479
NORMAL,NORMAL,-0.7362894716964755,-0.9510565162951536,0.30901699437494723
NORMAL,NORMAL,-0.8076129807027927,-0.9455963874271428,0.3253420847119795
NORMAL,NORMAL,-0.7634202635956592,-0.9398560579418953,0.341570769167856
NORMAL,NORMAL,-0.8015542764252693,-0.9338372288229252,0.35769823883312546
NORMAL,NORMAL,-0.7935893006816173,-0.9275416835791965,0.3737197147904692
NORMAL,NORMAL,-0.7266524749221731,-0.9209712877166346,0.38963044953078774
NORMAL,NORMAL,-0.7886333251654427,-0.9141279881853337,0.4054257283599973
NORMAL,NORMAL,-0.7569420719066308,-0.9070138128026362,0.42110087079608916
NORMAL,NORMAL,-0.8289005890072038,-0.8996308696522434,0.4366512319560638
NORMAL,NORMAL,-0.7121404702425368,-0.8919813464595487,0.45207220393230374
NORMAL,NORMAL,-0.7507391458224123,-0.8840675099433637,0.46735921715800205
NORMAL,NORMAL,-0.7746328647432426,-0.8758917051442433,0.48250774176121763
NORMAL,NORMAL,-0.7502530943648568,-0.867456354729597,0.4975132889071803
NORMAL,NORMAL,-0.8118944391760008,-0.858763958275803,0.5123714121284235
OUTLIER,NORMAL,-0.3692142279261973,-0.8498170915275277,0.5270777086423724
NORMAL,NORMAL,-0.7764691848627782,-0.8406184056344783,0.5416278206559811
NORMAL,NORMAL,-0.7719857640127847,-0.8311706263658079,0.5560174366570446
NORMAL,NORMAL,-0.7803769530623934,-0.8214765533024145,0.5702422926917867
NORMAL,NORMAL,-0.7824867720954914,-0.8115390590073611,0.5842981736283683
NORMAL,NORMAL,-0.7411611007248649,-0.8013610881746769,0.5981809144059159
NORMAL,NORMAL,-0.7543188609519548,-0.7909456567567774,0.6118864012687242
NORMAL,NORMAL,-0.7408262361222142,-0.780295851070776,0.6254105729852457
NORMAL,NORMAL,-0.7611352762695515,-0.7694148268839381,0.6387494220515268
NORMAL,NORMAL,-0.7435060785615888,-0.7583058084785625,0.6518989958787125
NORMAL,NORMAL,-0.7726579780770592,-0.7469720876965551,0.6648553979642867
NORMAL,NORMAL,-0.6861790102411275,-0.7354170229639858,0.6776147890466887
NORMAL,NORMAL,-0.8082204550755754,-0.7236440382959123,0.690173388242972
OUTLIER,NORMAL,0.41029651884123763,-0.7116566222817751,0.7025274741691566
NORMAL,NORMAL,-0.7109460154185179,-0.6994583270516471,0.7146733860429608
NORMAL,NORMAL,-0.7824747722334331,-0.6870527672236675,0.726607524768565
NORMAL,NORMAL,-0.6805402179384779,-0.6744436188329457,0.7383263540031063
NORMAL,NORMAL,-0.7199360512215567,-0.661634618242279,0.749826401204568
NORMAL,NORMAL,-0.7196552470651172,-0.6486295610349818,0.7611042586607742
NORMAL,NORMAL,-0.7497672828200201,-0.6354323008901775,0.7721565844991641
NORMAL,NORMAL,-0.7568902462181358,-0.622046748440868,0.7829801036770625
NORMAL,NORMAL,-0.7556234352238821,-0.6084768701151264,0.7935716089521472
NORMAL,NORMAL,-0.7345642397770555,-0.594726686960764,0.8039279618328208
OUTLIER,NORMAL,-1.3841185599782986,-0.5808002734538014,0.8140460935082175
NORMAL,NORMAL,-0.7393888633467349,-0.5667017562911184,0.8239230057575536
NORMAL,NORMAL,-0.7751370038336736,-0.5524353131676203,0.8335557718385695
NORMAL,NORMAL,-0.7154165395372536,-0.5380051715382992,0.8429415373547832
NORMAL,NORMAL,-0.7109362099404206,-0.5234156073655503,0.8520775211013093
NORMAL,NORMAL,-0.7187902000348872,-0.5086709438521042,0.8609610158889945
NORMAL,NORMAL,-0.7144832516599214,-0.4937755501599774,0.8695893893466109
NORMAL,NORMAL,-0.7481011979976051,-0.4787338401157883,0.8779600847008883
NORMAL,NORMAL,-0.769615460111167,-0.4635502709028512,0.8860706215341377
NORMAL,NORMAL,-0.7664635817922594,-0.4482293417404106,0.893918596519257
NORMAL,NORMAL,-0.7919632089844093,-0.4327755925504317,0.9015016841318838
NORMAL,NORMAL,-0.7259144763590405,-0.41719360261231697,0.9088176373395028
NORMAL,NORMAL,-0.7358664301744736,-0.4014879892059737,0.9158642882672868
NORMAL,NORMAL,-0.7471504803209474,-0.38566340624360745,0.9226395488404875
NORMAL,NORMAL,-0.834310971263463,-0.3697245428906732,0.9291414114031743
NORMAL,NORMAL,-0.7732729241559668,-0.3536761221763721,0.935367949313148
NORMAL,NORMAL,-0.6884842563770437,-0.33752289959411347,0.941317317512847
NORMAL,NORMAL,-0.7504518187723257,-0.32126966169236515,0.946987753076075
NORMAL,NORMAL,-0.7127987994154991,-0.3049212246562894,0.9523775757303973
NORMAL,NORMAL,-0.774067981836165,-0.2884824328806098,0.9574851883550389
NORMAL,NORMAL,-0.671561097856578,-0.27195815753410524,0.9623090774541487
NORMAL,NORMAL,-0.7270581998508623,-0.2553532951161881,0.9668478136052773
NORMAL,NORMAL,-0.7101416405441556,-0.23867276600594997,0.9711000518829505
NORMAL,NORMAL,-0.6350850454694343,-0.22192151300416674,0.9750645322571945
NORMAL,NORMAL,-0.6629369447482919,-0.20510449986861926,0.9787400799669153
NORMAL,NORMAL,-0.7279718179175679,-0.1882267098432439,0.9821256058680006
NORMAL,NORMAL,-0.7372220769876846,-0.1712931441814778,0.9852201067560606
NORMAL,NORMAL,-0.7261763014203695,-0.154308820664281,0.9880226656636976
NORMAL,NORMAL,-0.694124969052849,-0.13727877211326517,0.9905324521322227
NORMAL,NORMAL,-0.7155233694202374,-0.12020804489935275,0.9927487224577402
NORMAL,NORMAL,-0.7250079777797828,-0.10310169744743544,0.9946708199115211
OUTLIER,NORMAL,-0.38553339756907407,-0.0859647987374467,0.9962981749346077
NORMAL,NORMAL,-0.712002762844094,-0.06880242680232064,0.9976303053065857
NORMAL,NORMAL,-0.6201522550985276,-0.05161966722325418,0.9986668162884759
NORMAL,NORMAL,-0.7017095023727571,-0.034421611622745804,0.9994074007397048
NORMAL,NORMAL,-0.6363725942566227,-0.01721335615583528,0.9998518392091162
NORMAL,NORMAL,-0.6889700191133314,6.432490598706546e-16,1.0
NORMAL,NORMAL,-0.38334430278400367,0.017213356155834685,0.9998518392091162
NORMAL,NORMAL,-0.5061645160811186,0.03442161162274574,0.9994074007397048
NORMAL,NORMAL,-0.28942264171559123,0.051619667223253764,0.998666816288476
NORMAL,NORMAL,-0.24306329419945297,0.06880242680231986,0.9976303053065857
NORMAL,NORMAL,-0.23616843165919263,0.08596479873744647,0.9962981749346078
NORMAL,NORMAL,-0.3168320088615659,0.10310169744743485,0.9946708199115211
NORMAL,NORMAL,-0.3374465438026233,0.1202080448993527,0.9927487224577402
NORMAL,NORMAL,-0.2396763214961899,0.13727877211326478,0.9905324521322229
NORMAL,NORMAL,-0.21047087518378604,0.15430882066428117,0.9880226656636976
SPIKE,NORMAL,0.5842971096844588,0.1712931441814776,0.9852201067560606
NORMAL,NORMAL,-0.4016895536804153,0.1882267098432442,0.9821256058680006
NORMAL,NORMAL,-0.313413984393476,0.2051044998686192,0.9787400799669153
NORMAL,NORMAL,-0.2929388070217204,0.22192151300416552,0.9750645322571948
SEASONAL,NORMAL,-1.8396489745075535,0.2386727660059501,0.9711000518829505
NORMAL,NORMAL,-0.285620423955871,0.255353295116187,0.9668478136052775
NORMAL,NORMAL,-0.14554015291815725,0.2719581575341055,0.9623090774541486
NORMAL,NORMAL,-0.26755176707670675,0.288482432880609,0.9574851883550393
NORMAL,NORMAL,-0.20105350070908606,0.30492122465628907,0.9523775757303974
NORMAL,NORMAL,-0.29768841965725423,0.3212696616923644,0.9469877530760753
NORMAL,NORMAL,-0.3150725429450499,0.3375228995941133,0.9413173175128471
NORMAL,NORMAL,-0.27755088711615433,0.3536761221763716,0.9353679493131483
NORMAL,NORMAL,-0.36813796672220483,0.3697245428906731,0.9291414114031743
NORMAL,NORMAL,-0.3775477593661619,0.38566340624360707,0.9226395488404876
NORMAL,NORMAL,-0.20120893541605453,0.401487989205973,0.9158642882672872
NORMAL,NORMAL,-0.19033858143934274,0.4171936026123168,0.9088176373395029
NORMAL,NORMAL,-0.37353694076910027,0.4327755925504312,0.901501684131884
NORMAL,NORMAL,-0.21710328523753003,0.4482293417404106,0.893918596519257
NORMAL,NORMAL,-0.2980594017355623,0.4635502709028509,0.886070621534138
NORMAL,NORMAL,-0.26205498928933285,0.47873384011578846,0.8779600847008882
NORMAL,NORMAL,-0.25023466806071304,0.4937755501599772,0.869589389346611
NORMAL,NORMAL,-0.2054124209015985,0.5086709438521044,0.8609610158889943
SPIKE,NORMAL,-0.8399062326382785,0.5234156073655503,0.8520775211013093
NORMAL,NORMAL,-0.16743161587000321,0.5380051715382996,0.8429415373547828
NORMAL,NORMAL,-0.2534716726559298,0.5524353131676196,0.8335557718385699
NORMAL,NORMAL,-0.2259935829369595,0.5667017562911176,0.8239230057575542
NORMAL,NORMAL,-0.3414999636108701,0.5808002734538009,0.8140460935082178
NORMAL,NORMAL,-0.09748432110445948,0.5947266869607634,0.8039279618328213
NORMAL,NORMAL,-0.2320972761368069,0.6084768701151261,0.7935716089521474
NORMAL,NORMAL,-0.2102631300931916,0.6220467484408675,0.7829801036770629
NORMAL,NORMAL,-0.39743406671624454,0.6354323008901774,0.7721565844991642
NORMAL,NORMAL,-0.33164153470509095,0.6486295610349814,0.7611042586607747
NORMAL,NORMAL,-0.1611346265341691,0.6616346182422783,0.7498264012045686
NORMAL,NORMAL,-0.23712304928385392,0.6744436188329455,0.7383263540031065
NORMAL,NORMAL,-0.41631018907310124,0.6870527672236669,0.7266075247685656
NORMAL,NORMAL,-0.17144287233673783,0.6994583270516471,0.7146733860429609
NORMAL,NORMAL,-0.3002255539112768,0.7116566222817746,0.702527474169157
NORMAL,NORMAL,-0.13669167450500785,0.7236440382959124,0.6901733882429719
NORMAL,NORMAL,-0.25914217856352334,0.7354170229639855,0.6776147890466889
NORMAL,NORMAL,-0.2331621661358892,0.7469720876965552,0.6648553979642865
OUTLIER,NORMAL,-1.3645879218189654,0.7583058084785625,0.6518989958787126
NORMAL,NORMAL,-0.3218473934118998,0.7694148268839378,0.6387494220515272
NORMAL,NORMAL,-0.3283884990901178,0.7802958510707755,0.6254105729852463
NORMAL,NORMAL,-0.26028294492168935,0.7909456567567772,0.6118864012687243
NORMAL,NORMAL,-0.17288865945289586,0.8013610881746766,0.5981809144059164
NORMAL,NORMAL,-0.3527379871282833,0.8115390590073611,0.5842981736283683
NORMAL,NORMAL,-0.3798874783938479,0.8214765533024142,0.5702422926917871
NORMAL,NORMAL,-0.16851048381886125,0.8311706263658079,0.5560174366570446
NORMAL,NORMAL,-0.28758467370871593,0.8406184056344782,0.5416278206559814
NORMAL,NORMAL,-0.26849785973468865,0.8498170915275278,0.5270777086423722
NORMAL,NORMAL,-0.39139358647516187,0.8587639582758029,0.5123714121284237
NORMAL,NORMAL,-0.29038751702130994,0.8674563547295968,0.49751328890718066
NORMAL,NORMAL,-0.23217422045145347,0.8758917051442429,0.48250774176121847
NORMAL,NORMAL,-0.1511479605797057,0.8840675099433636,0.46735921715800227
NORMAL,NORMAL,-0.2949438982987689,0.8919813464595485,0.45207220393230435
NORMAL,NORMAL,-0.0866360944337777,0.8996308696522433,0.43665123195606403
NORMAL,NORMAL,-0.2855297542162364,0.9070138128026359,0.4211008707960896
NORMAL,NORMAL,-0.2844456968037679,0.9141279881853337,0.40542572835999735
NORMAL,NORMAL,-0.0933178868210776,0.9209712877166346,0.38963044953078796
NORMAL,NORMAL,-0.20592461237439094,0.9275416835791966,0.37371971479046906
NORMAL,NORMAL,-0.27053736671553325,0.9338372288229252,0.35769823883312546
NORMAL,NORMAL,-0.235608195483695,0.9398560579418954,0.3415707691678556
NORMAL,NORMAL,-0.10505914801257821,0.9455963874271426,0.3253420847119801
NORMAL,NORMAL,-0.09442235031533995,0.9510565162951535,0.30901699437494745
NORMAL,NORMAL,-0.29029124793100086,0.9562348265919056,0.29260033563334836
NORMAL,NORMAL,-0.2228588098524502,0.9611297838723007,0.27609697309746883
NORMAL,NORMAL,-0.21075098039716875,0.9657399376548549,0.2595117970697999
NORMAL,NORMAL,-0.30308926251945817,0.970063921851507,0.2428497220959356
NORMAL,NORMAL,-0.22213555714270317,0.9741004551724205,0.22611568550828828
NORMAL,NORMAL,-0.21632017101906145,0.9778483415056568,0.20931464596304847
NORMAL,NORMAL,-0.11761371533302525,0.9813064702716093,0.19245158197082998
NORMAL,NORMAL,-0.11128374892501584,0.9844738167520922,0.1755314904214282
NORMAL,NORMAL,-0.24392242839613928,0.9873494423939864,0.15855938510313478
SPIKE,NORMAL,-0.9120080487205423,0.989932495087353,0.141540295217043
NORMAL,NORMAL,-0.15711244474550223,0.9922222094179323,0.12447926388678915
NORMAL,NORMAL,-0.26516007547190396,0.994217906893952,0.10738134666416309
NORMAL,NORMAL,-0.16310453995963597,0.995918996147179,0.09025161003104117
NORMAL,NORMAL,-0.22159000050471758,0.9973249731081555,0.07309512989807777
NORMAL,NORMAL,-0.29792793786335825,0.9984354211555643,0.055916990100603484
NORMAL,NORMAL,-0.2967312274713138,0.9992500112396835,0.03872228089217446
NORMAL,NORMAL,-0.08800345890107819,0.9997685019798909,0.021516097436222254
NORMAL,NORMAL,-0.22715509819220123,0.9999907397361901,0.004303538296244289
NORMAL,NORMAL,-0.07120032227806461,0.9999166586547379,-0.01291029607500882
NORMAL,NORMAL,-0.25822375779112305,0.9995462806873573,-0.030120304846908114
NORMAL,NORMAL,-0.18846474208110617,0.9988797155850336,-0.04732138832243185
NORMAL,NORMAL,-0.006255026595846904,0.9979171608653922,-0.06450844944931623
NORMAL,NORMAL,-0.3057935189786797,0.9966589017541702,-0.08167639533042241
NORMAL,NORMAL,-0.37888758043174875,0.9951053111006976,-0.09882013873287143
NORMAL,NORMAL,-0.10299551991882859,0.9932568492674143,-0.11593459959550041
NORMAL,NORMAL,-0.2865254444026938,0.9911140639934547,-0.1330147065341959
